link,mean_abs_price_diff,x1,x2,y1,y2
26055_26953,2.6174379651801027,-74.10000000000153,-74.49999999999987,41.299992159272435,41.89999117796592
26055_26954,3.9929771478032294,-74.10000000000153,-74.29999999999835,41.299992159272435,41.89999117796584
26055_26955,2.564894490105421,-74.10000000000153,-74.10000000000115,41.299992159272435,41.899991177966875
26056_26057,1.0932340712946151,-73.69999999999865,-73.90000000000016,41.29999215927237,41.299992159272655
26056_26352,3.0208401170639942,-74.70000000000145,-73.90000000000016,41.49999183652632,41.299992159272655
26056_26353,3.13103612396117,-74.50000000000149,-73.90000000000016,41.4999918365262,41.299992159272655
26056_26355,1.0603540045024995,-74.10000000000063,-73.90000000000016,41.49999183652586,41.299992159272655
26056_26357,1.5553782603871775,-73.69999999999985,-73.90000000000016,41.499991836526334,41.299992159272655
26056_26654,1.6370106608761583,-74.29999999999849,-73.90000000000016,41.699991509437766,41.299992159272655
26056_26655,1.1833508975393174,-74.10000000000164,-73.90000000000016,41.69999150943707,41.299992159272655
26056_26656,1.4412247749357552,-73.89999999999816,-73.90000000000016,41.699991509436785,41.299992159272655
26056_26658,3.8095947212269574,-73.50000000000085,-73.90000000000016,41.69999150943727,41.299992159272655
26056_26954,3.151910607118527,-73.90000000000016,-74.29999999999835,41.299992159272655,41.89999117796584
26056_26955,1.7117361220470075,-74.10000000000115,-73.90000000000016,41.899991177966875,41.299992159272655
26057_26353,3.821874632120687,-73.69999999999865,-74.50000000000149,41.29999215927237,41.4999918365262
26057_26355,1.513428049782042,-73.69999999999865,-74.10000000000063,41.29999215927237,41.49999183652586
26057_26357,0.7779004085802785,-73.69999999999985,-73.69999999999865,41.499991836526334,41.29999215927237
26057_26654,1.8524530809358262,-73.69999999999865,-74.29999999999849,41.29999215927237,41.699991509437766
26057_26655,0.9244538626583885,-73.69999999999865,-74.10000000000164,41.29999215927237,41.69999150943707
26057_26656,0.9225349491689172,-73.69999999999865,-73.89999999999816,41.29999215927237,41.699991509436785
26057_26658,3.5498741095766824,-73.69999999999865,-73.50000000000085,41.29999215927237,41.69999150943727
26057_26955,1.5417875658532947,-73.69999999999865,-74.10000000000115,41.29999215927237,41.899991177966875
26352_26353,1.348356290616988,-74.70000000000145,-74.50000000000149,41.49999183652632,41.4999918365262
26352_26355,2.231729474576247,-74.70000000000145,-74.10000000000063,41.49999183652632,41.49999183652586
26352_26654,2.214652005973283,-74.70000000000145,-74.29999999999849,41.49999183652632,41.699991509437766
26352_26655,2.9224605959975127,-74.70000000000145,-74.10000000000164,41.49999183652632,41.69999150943707
26352_26656,3.241537181565809,-74.70000000000145,-73.89999999999816,41.49999183652632,41.699991509436785
26352_26952,2.0266829884143363,-74.7000000000012,-74.70000000000145,41.89999117796663,41.49999183652632
26352_26953,2.0822656104335526,-74.70000000000145,-74.49999999999987,41.49999183652632,41.89999117796592
26352_26954,4.137833426279656,-74.70000000000145,-74.29999999999835,41.49999183652632,41.89999117796584
26352_26955,2.9033509223269385,-74.70000000000145,-74.10000000000115,41.49999183652632,41.899991177966875
